,drug_concept_id,ATC_1_id,ATC_1_name,ATC_2_id,ATC_2_name,ATC_3_id,ATC_3_name,ATC_4_id,ATC_4_name,ATC_5_id,ATC_5_name
854,40057995,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,21602496,Progestogens,1588689,drospirenone
855,1309068,21601237,CARDIOVASCULAR SYSTEM,21602323,OTHER DERMATOLOGICAL PREPARATIONS,21602324,OTHER DERMATOLOGICAL PREPARATIONS,21600432,Pyrimidine derivatives,21600433,minoxidil
856,1309204,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600360,OTHER CARDIAC PREPARATIONS,21600363,Other cardiac preparations,21600371,adenosine
857,1309161,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603783,Other antineoplastic agents,21603799,mitotane
858,955583,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603616,ANTIINFLAMMATORY AGENTS,21603617,"Corticosteroids, plain",21603624,fluorometholone
859,40236987,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603890,IMMUNOSUPPRESSANTS,21603891,IMMUNOSUPPRESSANTS,21603892,Selective immunosuppressants,40253774,belimumab
860,40042037,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602514,ESTROGENS,21602515,"Natural and semisynthetic estrogens, plain",21602522,"estradiol, combinations"
861,1395573,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603998,"Other antiinflammatory and antirheumatic agents, non-steroids",21604013,chondroitin sulfate
862,1395773,21600959,BLOOD AND BLOOD FORMING ORGANS,21601077,ANTIANEMIC PREPARATIONS,21601078,IRON PREPARATIONS,21601091,"Iron trivalent, oral preparations",21601093,saccharated iron oxide
863,40020072,,,,,,,,,,
864,40026728,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,21602496,Progestogens,21602482,desogestrel and ethinylestradiol
865,1103552,21604180,NERVOUS SYSTEM,21604253,ANALGESICS,21604364,ANTIMIGRAINE PREPARATIONS,21604375,Selective serotonin (5HT1) agonists,21604380,almotriptan
866,19023835,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603848,IMMUNOSTIMULANTS,21603849,IMMUNOSTIMULANTS,21603874,Other immunostimulants,21603877,BCG vaccine
867,40039762,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,21602473,"Progestogens and estrogens, fixed combinations",21602480,levonorgestrel and ethinylestradiol
868,40039807,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,21602473,"Progestogens and estrogens, fixed combinations",21602484,norgestimate and ethinylestradiol
869,40029854,21605007,RESPIRATORY SYSTEM,21603365,COUGH AND COLD PREPARATIONS,21603395,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",21603396,Opium alkaloids and derivatives,21603399,codeine
870,19031224,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603783,Other antineoplastic agents,21603789,pentostatin
871,981691,21601907,DERMATOLOGICALS,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21602073,CHEMOTHERAPEUTICS FOR TOPICAL USE,21602082,Antivirals,21602092,imiquimod
872,40044821,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601822,"ANGIOTENSIN II ANTAGONISTS, PLAIN",21601823,"Angiotensin II antagonists, plain",21601466,hydrochlorothiazide
873,40044834,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601832,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",21601833,Angiotensin II antagonists and diuretics,21601466,hydrochlorothiazide
874,19030493,21605007,RESPIRATORY SYSTEM,21603365,COUGH AND COLD PREPARATIONS,21603366,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",21603379,Mucolytics,21603381,bromhexine
875,1768849,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602868,OTHER BETA-LACTAM ANTIBACTERIALS,21602882,Second-generation cephalosporins,21602886,cefaclor
876,40231628,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602682,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602683,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,21602689,Somatropin and somatropin agonists,40254881,tesamorelin
877,40231387,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600745,Biguanides,21600786,saxagliptin
878,40230761,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604525,Indole derivatives,43534827,lurasidone
879,40230712,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603783,Other antineoplastic agents,40253430,eribulin
880,19033354,,,,,,,,,,
881,714684,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604729,Other antidepressants,21604735,nefazodone
882,40128015,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603148,Protease inhibitors,21603151,ritonavir
883,938044,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603671,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,21603692,Carbonic anhydrase inhibitors,21603696,brinzolamide
884,1197677,,,,,,,,,,
885,937791,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600627,INTESTINAL ADSORBENTS,21600632,Other intestinal adsorbents,21600636,attapulgite
886,40131388,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603998,"Other antiinflammatory and antirheumatic agents, non-steroids",21604013,chondroitin sulfate
887,1310353,,,,,,,,,,
888,1197736,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603986,Fenamates,21603987,mefenamic acid
889,1310756,21601237,CARDIOVASCULAR SYSTEM,21601782,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601783,"ACE INHIBITORS, PLAIN",21601784,"ACE inhibitors, plain",21601797,moexipril
890,937439,21604180,NERVOUS SYSTEM,21604801,OTHER NERVOUS SYSTEM DRUGS,21604802,PARASYMPATHOMIMETICS,21604809,Choline esters,21604811,bethanechol
891,40129571,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603208,Sympathomimetics,21603525,fexofenadine
892,714785,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",21604753,Centrally acting sympathomimetics,21604754,amfetamine
893,19041910,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604729,Other antidepressants,21604743,tianeptine
894,1236607,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603940,Acetic acid derivatives and related substances,21603942,sulindac
895,1343039,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603812,ENDOCRINE THERAPY,21603813,HORMONES AND RELATED AGENTS,21603823,Gonadotropin releasing hormone analogues,21603827,triptorelin
896,19008994,21600001,ALIMENTARY TRACT AND METABOLISM,21600127,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,21600128,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,21600129,"Synthetic anticholinergics, esters with tertiary amino group",21600132,mebeverine
897,940426,21600001,ALIMENTARY TRACT AND METABOLISM,21600531,DRUGS FOR CONSTIPATION,21600532,DRUGS FOR CONSTIPATION,21600554,Bulk-forming laxatives,21600561,polycarbophil calcium
898,939881,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604220,"ANESTHETICS, LOCAL",21604248,Other local anesthetics,21604252,capsaicin
899,939871,,,,,,,,,,
900,1312706,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603890,IMMUNOSUPPRESSANTS,21603891,IMMUNOSUPPRESSANTS,21603892,Selective immunosuppressants,45893494,alemtuzumab
901,1379969,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603848,IMMUNOSTIMULANTS,21603849,IMMUNOSTIMULANTS,21603857,Interferons,21603861,interferon alfa-2a
902,1312007,21600001,ALIMENTARY TRACT AND METABOLISM,21600914,ANABOLIC AGENTS FOR SYSTEMIC USE,21600915,ANABOLIC STEROIDS,21600916,Androstan derivatives,21600923,prasterone
903,19041746,21603931,MUSCULO-SKELETAL SYSTEM,21604069,MUSCLE RELAXANTS,21604091,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",21604114,Other centrally acting agents,21604121,tetrazepam
904,936429,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603890,IMMUNOSUPPRESSANTS,21603891,IMMUNOSUPPRESSANTS,21603892,Selective immunosuppressants,21603902,efalizumab
905,40240664,21605007,RESPIRATORY SYSTEM,21603248,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21603249,"ADRENERGICS, INHALANTS",21603255,Selective beta-2-adrenoreceptor agonists,21603272,indacaterol
906,934262,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600651,INTESTINAL ANTIINFLAMMATORY AGENTS,21600662,Aminosalicylic acid and similar agents,21600666,balsalazide
907,1111706,21605007,RESPIRATORY SYSTEM,21603248,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21603327,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21603353,Leukotriene receptor antagonists,21603354,zafirlukast
908,1111220,21605007,RESPIRATORY SYSTEM,21603248,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,21603249,"ADRENERGICS, INHALANTS",21603255,Selective beta-2-adrenoreceptor agonists,21603267,formoterol
909,19137031,,,,,,,,,,
910,1380191,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603848,IMMUNOSTIMULANTS,21603849,IMMUNOSTIMULANTS,21603857,Interferons,21603860,interferon gamma
911,1380068,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603848,IMMUNOSTIMULANTS,21603849,IMMUNOSTIMULANTS,21603857,Interferons,21603862,interferon alfa-2b
912,1525746,21600001,ALIMENTARY TRACT AND METABOLISM,21600932,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600933,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600941,Enzymes,21600945,agalsidase beta
913,738818,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603446,Aminoalkyl ethers,21603453,doxylamine
914,1311276,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602645,Drugs used in erectile dysfunction,21602654,vardenafil
915,19041813,21603931,MUSCULO-SKELETAL SYSTEM,21604069,MUSCLE RELAXANTS,21604091,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",21604114,Other centrally acting agents,21604119,thiocolchicoside
916,1525278,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602514,ESTROGENS,21602515,"Natural and semisynthetic estrogens, plain",21602523,conjugated estrogens
917,19135931,21605212,VARIOUS,21605444,DIAGNOSTIC RADIOPHARMACEUTICALS,21605557,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS,21605562,Various diagnostic radiopharmaceuticals,21605563,cobalt (57Co) cyanocobalamine
918,1311443,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603728,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,21603729,Actinomycines,21603730,dactinomycin
919,1381661,,,,,,,,,,
920,19136097,,,,,,,,,,
921,1311409,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601388,ALKYLATING AGENTS,21601416,Other alkylating agents,21601420,dacarbazine
922,19135939,,,,,,,,,,
923,19005046,21600001,ALIMENTARY TRACT AND METABOLISM,21600800,VITAMINS,21600840,OTHER PLAIN VITAMIN PREPARATIONS,21600841,Other plain vitamin preparations,21600843,pyridoxine (vit B6)
924,735951,21604180,NERVOUS SYSTEM,21604801,OTHER NERVOUS SYSTEM DRUGS,21604838,OTHER NERVOUS SYSTEM DRUGS,21604840,Other nervous system drugs,21604842,riluzole
925,735850,21604180,NERVOUS SYSTEM,21604801,OTHER NERVOUS SYSTEM DRUGS,21604816,DRUGS USED IN ADDICTIVE DISORDERS,21604820,Drugs used in alcohol dependence,21604821,disulfiram
926,19019131,21600001,ALIMENTARY TRACT AND METABOLISM,21600857,MINERAL SUPPLEMENTS,21600884,OTHER MINERAL SUPPLEMENTS,21600892,Magnesium,21600897,magnesium aspartate
927,19005061,21604180,NERVOUS SYSTEM,21604253,ANALGESICS,21604303,OTHER ANALGESICS AND ANTIPYRETICS,21604354,Other analgesics and antipyretics,21604361,ziconotide
928,19005512,21600001,ALIMENTARY TRACT AND METABOLISM,21600127,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,21600128,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,21600129,"Synthetic anticholinergics, esters with tertiary amino group",21600133,trimebutine
929,19044522,21603550,SENSORY ORGANS,21600857,MINERAL SUPPLEMENTS,21600884,OTHER MINERAL SUPPLEMENTS,21603594,Other antiinfectives,21600889,zinc sulfate
930,19043959,21604180,NERVOUS SYSTEM,21604801,OTHER NERVOUS SYSTEM DRUGS,21604816,DRUGS USED IN ADDICTIVE DISORDERS,21604820,Drugs used in alcohol dependence,21604823,acamprosate
931,19044727,21600959,BLOOD AND BLOOD FORMING ORGANS,21601032,ANTIHEMORRHAGICS,21601043,VITAMIN K AND OTHER HEMOSTATICS,21601044,Vitamin K,21601045,phytomenadione
932,1563600,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602597,GONADOTROPINS AND OTHER OVULATION STIMULANTS,21602598,Gonadotropins,21602606,choriogonadotropin alfa
933,1001419,21604180,NERVOUS SYSTEM,21605144,OTOLOGICALS,21605096,LOCAL ANESTHETICS,21604246,Esters of benzoic acid,21605098,cocaine
934,19041933,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602514,ESTROGENS,21602535,Other estrogens,21602536,tibolone
935,19042345,,,,,,,,,,
936,1300751,21600959,BLOOD AND BLOOD FORMING ORGANS,21601077,ANTIANEMIC PREPARATIONS,21601078,IRON PREPARATIONS,21601091,"Iron trivalent, oral preparations",21601093,saccharated iron oxide
937,40097202,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603180,"Antivirals for treatment of HIV infections, combinations",21603165,abacavir
938,942799,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603446,Aminoalkyl ethers,45893471,trimethobenzamide
939,943634,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21605071,DECONGESTANTS AND ANTIALLERGICS,21605084,Other antiallergics,21605094,epinastine
940,941577,,,,,,,,,,
941,941472,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602360,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,21602361,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",21602408,Triazole derivatives,21602409,terconazole
942,1037005,21600001,ALIMENTARY TRACT AND METABOLISM,21600490,ANTIEMETICS AND ANTINAUSEANTS,21600491,ANTIEMETICS AND ANTINAUSEANTS,21600498,Other antiemetics,21600503,dronabinol
943,1329241,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603728,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,21603741,Other cytotoxic antibiotics,21603742,bleomycin
944,966282,,,,,,,,,,
945,44816294,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21603890,IMMUNOSUPPRESSANTS,21603891,IMMUNOSUPPRESSANTS,21603892,Selective immunosuppressants,43534823,apremilast
946,19078187,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601388,ALKYLATING AGENTS,21601389,Nitrogen mustard analogues,21601394,ifosfamide
947,19048493,21605212,VARIOUS,21605372,CONTRAST MEDIA,21605418,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,21605419,Paramagnetic contrast media,21605428,gadobutrol
948,967861,21600001,ALIMENTARY TRACT AND METABOLISM,21600857,MINERAL SUPPLEMENTS,21600884,OTHER MINERAL SUPPLEMENTS,21600892,Magnesium,21600896,magnesium citrate
949,702865,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604564,ANXIOLYTICS,21604593,Carbamates,21604594,meprobamate
950,702774,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604220,"ANESTHETICS, LOCAL",21604228,Amides,21604231,mepivacaine
951,19018517,,,,,,,,,,
952,1360421,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600249,"Antiarrhythmics, class Ia",21600250,quinidine
953,1169352,21600959,BLOOD AND BLOOD FORMING ORGANS,21601032,ANTIHEMORRHAGICS,21601033,ANTIFIBRINOLYTICS,21601038,Proteinase inhibitors,21601040,alfa1 antitrypsin
954,45776270,,,,,,,,,,
955,967562,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603616,ANTIINFLAMMATORY AGENTS,21603617,"Corticosteroids, plain",21603631,loteprednol
956,45775965,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603754,Monoclonal antibodies,1588659,pembrolizumab
957,787787,21603931,MUSCULO-SKELETAL SYSTEM,21604170,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,21604171,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,21604178,Other drugs for disorders of the musculo-skeletal system,21604179,hyaluronic acid
958,966956,21601907,DERMATOLOGICALS,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21602073,CHEMOTHERAPEUTICS FOR TOPICAL USE,21602074,Sulfonamides,21602075,silver sulfadiazine
959,1307542,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600259,"Antiarrhythmics, class Ib",21600261,mexiletine
960,19122997,,,,,,,,,,
961,19078399,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21603041,OTHER ANTIBACTERIALS,21603042,Glycopeptide antibacterials,21603044,teicoplanin
962,45775372,,,,,,,,,,
963,19122327,21601237,CARDIOVASCULAR SYSTEM,21601782,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601783,"ACE INHIBITORS, PLAIN",21601784,"ACE inhibitors, plain",21601800,imidapril
964,1541079,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602682,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602683,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,21602684,ACTH,21602685,corticotropin
965,961145,21600001,ALIMENTARY TRACT AND METABOLISM,21600531,DRUGS FOR CONSTIPATION,21600532,DRUGS FOR CONSTIPATION,21600596,Other drugs for constipation,21600597,glycerol
966,1542948,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602597,GONADOTROPINS AND OTHER OVULATION STIMULANTS,21602598,Gonadotropins,21602603,follitropin alfa
967,43532299,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603771,Protein kinase inhibitors,43534812,dabrafenib
968,43531966,,,,,,,,,,
969,43526465,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1123627,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,1123673,canagliflozin
970,19088167,21605007,RESPIRATORY SYSTEM,21603365,COUGH AND COLD PREPARATIONS,21603366,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",21603379,Mucolytics,21603385,ambroxol
971,1326481,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603783,Other antineoplastic agents,21603800,pegaspargase
972,1399177,,,,,,,,,,
973,1711759,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603089,ANTIMYCOBACTERIALS,21603121,DRUGS FOR TREATMENT OF LEPRA,21603122,Drugs for treatment of lepra,21603124,dapsone
974,904356,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21603041,OTHER ANTIBACTERIALS,21603060,Other antibacterials,21603065,methenamine
975,1711947,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605259,Iron chelating agents,21605260,deferoxamine
976,19072087,21600001,ALIMENTARY TRACT AND METABOLISM,21600490,ANTIEMETICS AND ANTINAUSEANTS,21600491,ANTIEMETICS AND ANTINAUSEANTS,21600498,Other antiemetics,21600502,metopimazine
977,19124969,,,,,,,,,,
978,44507580,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600438,OTHER ANTIHYPERTENSIVES,21600447,Antihypertensives for pulmonary arterial hypertension,43534769,macitentan
979,44507700,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604729,Other antidepressants,44819158,vortioxetine
980,19072152,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603998,"Other antiinflammatory and antirheumatic agents, non-steroids",21604010,morniflumate
981,731533,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",21604753,Centrally acting sympathomimetics,21604764,dexmethylphenidate
982,730548,21604180,NERVOUS SYSTEM,21602429,OTHER GYNECOLOGICALS,21602452,OTHER GYNECOLOGICALS,21602457,Prolactine inhibitors,21604473,bromocriptine
983,1711246,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603159,Nucleoside and nucleotide reverse transcriptase inhibitors,21603169,entecavir
984,43532497,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603771,Protein kinase inhibitors,43534814,trametinib
985,1797258,,,,,,,,,,
986,44506752,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600438,OTHER ANTIHYPERTENSIVES,21600447,Antihypertensives for pulmonary arterial hypertension,45893474,riociguat
987,43560392,,,,,,,,,,
988,1711523,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603148,Protease inhibitors,21603150,indinavir
